id,evidence_fragment_id,claim_id,target_type,target_id,effect_direction,weight,context_scope,created_at,notes
EVL-000565,EVD-000548,,intervention,INT-0029,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000566,EVD-000549,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000567,EVD-000550,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000568,EVD-000551,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000569,EVD-000552,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000570,EVD-000553,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000571,EVD-000554,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000572,EVD-000555,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000573,EVD-000556,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000574,EVD-000557,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000575,EVD-000558,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000576,EVD-000559,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000577,EVD-000560,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000578,EVD-000561,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000579,EVD-000562,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000580,EVD-000563,,intervention,INT-0042,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000581,EVD-000564,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000582,EVD-000565,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000583,EVD-000566,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000584,EVD-000567,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000585,EVD-000568,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000586,EVD-000569,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000587,EVD-000570,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000588,EVD-000571,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000589,EVD-000572,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000590,EVD-000573,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000591,EVD-000574,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000592,EVD-000575,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000593,EVD-000576,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000594,EVD-000577,,intervention,INT-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000595,EVD-000578,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000596,EVD-000579,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000597,EVD-000580,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000598,EVD-000581,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000599,EVD-000582,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000600,EVD-000583,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000601,EVD-000584,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000602,EVD-000585,,intervention,INT-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000603,EVD-000586,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000604,EVD-000586,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000605,EVD-000587,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000606,EVD-000587,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000607,EVD-000588,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000608,EVD-000588,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000609,EVD-000589,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000610,EVD-000589,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000611,EVD-000590,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000612,EVD-000590,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000613,EVD-000591,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000614,EVD-000591,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000615,EVD-000592,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000616,EVD-000592,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000617,EVD-000593,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000618,EVD-000593,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000619,EVD-000594,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000620,EVD-000594,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000621,EVD-000595,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000622,EVD-000595,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000623,EVD-000596,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000624,EVD-000596,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000625,EVD-000597,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000626,EVD-000597,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000627,EVD-000598,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000628,EVD-000598,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000629,EVD-000599,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000630,EVD-000599,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000631,EVD-000600,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000632,EVD-000600,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000633,EVD-000601,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000634,EVD-000601,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000635,EVD-000602,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000636,EVD-000602,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000637,EVD-000603,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000638,EVD-000603,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000639,EVD-000604,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000640,EVD-000604,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000641,EVD-000605,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000642,EVD-000605,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000643,EVD-000606,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000644,EVD-000606,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000645,EVD-000607,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000646,EVD-000607,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000647,EVD-000608,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000648,EVD-000608,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000649,EVD-000609,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000650,EVD-000609,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000651,EVD-000610,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000652,EVD-000610,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000653,EVD-000611,,intervention,INT-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000654,EVD-000611,,hypothesis,HYP-0006,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000655,EVD-000612,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000656,EVD-000612,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000657,EVD-000613,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000658,EVD-000613,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000659,EVD-000614,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000660,EVD-000614,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000661,EVD-000615,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000662,EVD-000615,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000663,EVD-000616,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000664,EVD-000616,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000665,EVD-000617,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000666,EVD-000617,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000667,EVD-000618,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000668,EVD-000618,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000669,EVD-000619,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000670,EVD-000619,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000671,EVD-000620,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000672,EVD-000620,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000673,EVD-000621,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000674,EVD-000621,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000675,EVD-000622,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000676,EVD-000622,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000677,EVD-000623,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000678,EVD-000623,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000679,EVD-000624,,intervention,INT-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000680,EVD-000624,,hypothesis,HYP-0003,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000681,EVD-000625,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000682,EVD-000625,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000683,EVD-000626,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000684,EVD-000626,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000685,EVD-000627,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000686,EVD-000627,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000687,EVD-000628,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000688,EVD-000628,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000689,EVD-000629,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000690,EVD-000629,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000691,EVD-000630,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000692,EVD-000630,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000693,EVD-000631,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000694,EVD-000631,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000695,EVD-000632,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000696,EVD-000632,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000697,EVD-000633,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000698,EVD-000633,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000699,EVD-000634,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000700,EVD-000634,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000701,EVD-000635,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000702,EVD-000635,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000703,EVD-000636,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000704,EVD-000636,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000705,EVD-000637,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000706,EVD-000637,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000707,EVD-000638,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000708,EVD-000638,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000709,EVD-000639,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000710,EVD-000639,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000711,EVD-000640,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000712,EVD-000640,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000713,EVD-000641,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000714,EVD-000641,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000715,EVD-000642,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000716,EVD-000642,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000717,EVD-000643,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000718,EVD-000643,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000719,EVD-000644,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000720,EVD-000644,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000721,EVD-000645,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000722,EVD-000645,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000723,EVD-000646,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000724,EVD-000646,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000725,EVD-000647,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000726,EVD-000647,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000727,EVD-000648,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000728,EVD-000648,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000729,EVD-000649,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000730,EVD-000649,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000731,EVD-000650,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000732,EVD-000650,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000733,EVD-000651,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000734,EVD-000651,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000735,EVD-000652,,intervention,INT-0009,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000736,EVD-000652,,hypothesis,HYP-0004,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000737,EVD-000653,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000738,EVD-000654,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000739,EVD-000655,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000740,EVD-000656,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000741,EVD-000657,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000742,EVD-000658,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000743,EVD-000659,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000744,EVD-000660,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000745,EVD-000661,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000746,EVD-000662,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000747,EVD-000663,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000748,EVD-000664,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000749,EVD-000665,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000750,EVD-000666,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000751,EVD-000667,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000752,EVD-000668,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000753,EVD-000669,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000754,EVD-000670,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000755,EVD-000671,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000756,EVD-000672,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000757,EVD-000673,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000758,EVD-000674,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000759,EVD-000675,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000760,EVD-000676,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000761,EVD-000677,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000762,EVD-000678,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000763,EVD-000679,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000764,EVD-000680,,hypothesis,HYP-0005,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000765,EVD-000681,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000766,EVD-000682,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000767,EVD-000683,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000768,EVD-000684,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000769,EVD-000685,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000770,EVD-000686,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000771,EVD-000687,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000772,EVD-000688,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000773,EVD-000689,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000774,EVD-000690,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000775,EVD-000691,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000776,EVD-000692,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000777,EVD-000693,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000778,EVD-000694,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000779,EVD-000695,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000780,EVD-000696,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000781,EVD-000697,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000782,EVD-000698,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000783,EVD-000699,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000784,EVD-000700,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000785,EVD-000701,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000786,EVD-000702,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000787,EVD-000703,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000788,EVD-000704,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000789,EVD-000705,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000790,EVD-000706,,hypothesis,HYP-0002,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000791,EVD-000707,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000792,EVD-000708,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000793,EVD-000709,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000794,EVD-000710,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000795,EVD-000711,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000796,EVD-000712,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000797,EVD-000713,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000798,EVD-000714,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000799,EVD-000715,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000800,EVD-000716,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000801,EVD-000717,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000802,EVD-000718,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000803,EVD-000719,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000804,EVD-000720,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000805,EVD-000721,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000806,EVD-000722,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000807,EVD-000723,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000808,EVD-000724,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000809,EVD-000725,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000810,EVD-000726,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000811,EVD-000727,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000812,EVD-000728,,hypothesis,HYP-0007,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000813,EVD-000729,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000814,EVD-000730,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000815,EVD-000731,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000816,EVD-000732,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000817,EVD-000733,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000818,EVD-000734,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000819,EVD-000735,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000820,EVD-000736,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000821,EVD-000737,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000822,EVD-000738,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000823,EVD-000739,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000824,EVD-000740,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000825,EVD-000741,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000826,EVD-000742,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000827,EVD-000743,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000828,EVD-000744,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000829,EVD-000745,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000830,EVD-000746,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000831,EVD-000747,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000832,EVD-000748,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000833,EVD-000749,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000834,EVD-000750,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000835,EVD-000751,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000836,EVD-000752,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000837,EVD-000753,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000838,EVD-000754,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
