id,node_type,node_id,alias,source,created_at
ALS-003224,intervention,INT-0059,INT-0059,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003225,intervention,INT-0060,INT-0060,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003226,combination,COM-0001,CMB-0001,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003227,combination,COM-0002,CMB-0002,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003228,combination,COM-0003,CMB-0003,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003229,combination,COM-0004,CMB-0004,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003230,source,SRC-000001,PMID:30097774,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003231,source,SRC-000001,DOI:10.1038/mp.2016.168,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003232,source,SRC-000002,PMID:28250023,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003233,source,SRC-000002,DOI:10.1007/s12035-016-0327-z,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003234,source,SRC-000003,PMID:25313065,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003235,source,SRC-000003,DOI:10.1073/pnas.1416940111,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003236,source,SRC-000004,PMID:27585776,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003237,source,SRC-000004,DOI:10.1089/cap.2016.0066,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003238,source,SRC-000005,PMID:22342106,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003239,source,SRC-000005,DOI:10.1016/j.biopsych.2011.11.022,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003240,source,SRC-000006,PMID:29220032,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003241,source,SRC-000006,DOI:10.1038/tp.2017.10,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003242,source,SRC-000007,PMID:23209385,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003243,source,SRC-000007,DOI:10.1001/jama.2012.155925,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003244,source,SRC-000008,PMID:30857620,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003245,source,SRC-000008,DOI:10.1186/s40168-019-0640-7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003246,source,SRC-000009,PMID:37856443,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003247,source,SRC-000009,DOI:10.1001/jama.2024.3172,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003248,source,SRC-000010,PMID:37949131,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003249,source,SRC-000010,DOI:10.1016/j.scitotenv.2023.168413,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003250,source,SRC-000011,PMID:34834493,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003251,source,SRC-000011,DOI:10.3390/jpm11111141,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003252,source,SRC-000012,PMID:27752075,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003253,source,SRC-000012,DOI:10.1038/mp.2016.168,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003254,source,SRC-000013,PMID:36556254,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003255,source,SRC-000013,DOI:10.3390/jpm12122033,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003256,source,SRC-000014,PMID:39243316,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003257,source,SRC-000014,DOI:10.1007/s00431-024-05762-6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003258,source,SRC-000015,PMID:35629273,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003259,source,SRC-000015,DOI:10.3390/jpm12050721,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003260,source,SRC-000016,PMID:40362912,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003261,source,SRC-000016,DOI:10.3390/nu17091602,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003262,source,SRC-000017,PMID:41670435,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003263,source,SRC-000017,DOI:10.1097/MOP.0000000000001547,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003264,source,SRC-000018,PMID:32892962,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003265,source,SRC-000018,DOI:10.1016/j.spen.2020.100835,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003266,source,SRC-000019,PMID:40650268,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003267,source,SRC-000019,DOI:10.3390/ijms26136483,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003268,source,SRC-000020,PMID:40992889,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003269,source,SRC-000020,DOI:10.1136/bmj.r2004,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003270,source,SRC-000021,PMID:22230883,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003271,source,SRC-000021,DOI:10.1038/mp.2011.175,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003272,source,SRC-000022,PMID:38248763,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003273,source,SRC-000022,DOI:10.3390/jpm14010062,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003274,source,SRC-000023,PMID:41564421,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003275,source,SRC-000023,DOI:10.1056/NEJMp2516268,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003276,source,SRC-000024,PMID:33029705,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003277,source,SRC-000024,DOI:10.1007/s10578-020-01072-8,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003278,source,SRC-000025,PMID:32387472,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003279,source,SRC-000025,DOI:10.1016/j.biochi.2020.04.019,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003280,source,SRC-000026,PMID:41543930,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003281,source,SRC-000026,DOI:10.1097/MJT.0000000000002104,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003282,source,SRC-000027,PMID:39703043,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003283,source,SRC-000027,DOI:10.1002/jdn.10402,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003284,source,SRC-000028,PMID:41236735,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003285,source,SRC-000028,DOI:10.1001/jama.2025.19739,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003286,source,SRC-000029,PMID:15781839,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003287,source,SRC-000029,DOI:10.1212/01.WNL.0000154641.08211.B7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003288,source,SRC-000030,PMID:41609992,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003289,source,SRC-000030,DOI:10.1007/s40263-026-01273-0,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003290,source,SRC-000031,PMID:27068282,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003291,source,SRC-000031,DOI:10.1016/j.biochi.2016.04.005,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003292,source,SRC-000032,PMID:41010482,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003293,source,SRC-000032,DOI:10.3390/nu17182955,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003294,source,SRC-000033,PMID:40997185,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003295,source,SRC-000033,DOI:10.1126/science.aec5468,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003296,source,SRC-000034,PMID:34002331,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003297,source,SRC-000034,DOI:10.1007/s13760-021-01700-7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003298,source,SRC-000035,PMID:41465393,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003299,source,SRC-000035,DOI:10.3390/ijms262411966,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003300,source,SRC-000036,PMID:38392599,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003301,source,SRC-000036,DOI:10.3390/jpm14020166,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003302,source,SRC-000037,PMID:15585776,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003303,source,SRC-000037,DOI:10.1093/ajcn/80.6.1611,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003304,source,SRC-000038,PMID:41854993,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003305,source,SRC-000038,DOI:10.1007/s10803-026-07307-2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003306,source,SRC-000039,PMID:41428478,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003307,source,SRC-000039,DOI:10.1001/jama.2025.24532,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003308,source,SRC-000040,PMID:19056591,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003309,source,SRC-000040,DOI:10.3945/ajcn.2008.26615,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003310,source,SRC-000041,PMID:23314536,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003311,source,SRC-000041,DOI:10.1515/cclm-2012-0543,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003312,source,SRC-000042,PMID:28770615,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003313,source,SRC-000042,DOI:10.2217/bmm-2017-0109,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003314,source,SRC-000043,PMID:41819561,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003315,source,SRC-000043,DOI:10.1136/bmj.s485,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003316,source,SRC-000044,PMID:25456743,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003317,source,SRC-000044,DOI:10.1016/j.ymgme.2014.10.002,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003318,source,SRC-000045,PMID:36904166,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003319,source,SRC-000045,DOI:10.3390/nu15051167,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003320,source,SRC-000046,PMID:27646260,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003321,source,SRC-000046,DOI:10.1038/mp.2016.153,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003322,source,SRC-000047,PMID:34440744,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003323,source,SRC-000047,DOI:10.3390/cells10081976,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003324,source,SRC-000048,PMID:35246237,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003325,source,SRC-000048,DOI:10.1186/s13229-022-00488-4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003326,source,SRC-000049,PMID:40397249,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003327,source,SRC-000049,DOI:10.1007/s00431-025-06195-5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003328,source,SRC-000050,PMID:41606385,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003329,source,SRC-000050,DOI:10.1007/s00431-026-06769-x,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003330,source,SRC-000051,PMID:39490514,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003331,source,SRC-000051,DOI:10.1016/j.pnpbp.2024.111176,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003332,source,SRC-000052,PMID:41201332,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003333,source,SRC-000052,DOI:10.5152/TurkArchPediatr.2025.1112277,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003334,source,SRC-000053,PMID:36112150,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003335,source,SRC-000053,DOI:10.1080/1354750X.2022.2125579,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003336,source,SRC-000054,PMID:34953391,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003337,source,SRC-000054,DOI:10.1016/j.biopha.2021.112541,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003338,source,SRC-000055,PMID:34442354,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003339,source,SRC-000055,DOI:10.3390/jpm11080710,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003340,source,SRC-000056,PMID:32387445,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003341,source,SRC-000056,DOI:10.1016/j.jaac.2020.03.007,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003342,source,SRC-000057,PMID:41277701,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003343,source,SRC-000057,DOI:10.1093/nutrit/nuaf216,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003344,source,SRC-000058,PMID:40397222,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003345,source,SRC-000058,DOI:10.1007/s00431-025-06196-4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003346,source,SRC-000059,PMID:31801452,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003347,source,SRC-000059,DOI:10.2174/1381612825666191205091312,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003348,source,SRC-000060,PMID:30372361,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003349,source,SRC-000060,DOI:10.1089/jmf.2018.0024,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003350,source,SRC-000061,PMID:34034808,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003351,source,SRC-000061,DOI:10.1186/s13229-021-00447-5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003352,source,SRC-000062,PMID:36915952,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003353,source,SRC-000062,DOI:10.2174/1871527321666220428134802,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003354,source,SRC-000063,PMID:40458076,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003355,source,SRC-000063,DOI:10.17179/excli2025-8239,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003356,source,SRC-000064,PMID:39951914,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003357,source,SRC-000064,DOI:10.1016/j.braindev.2025.104321,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003358,source,SRC-000065,PMID:41275316,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003359,source,SRC-000065,DOI:10.1186/s40360-025-01052-5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003360,source,SRC-000066,PMID:38260076,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003361,source,SRC-000066,DOI:10.3389/fnut.2023.1294057,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003362,source,SRC-000067,PMID:31727226,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003363,source,SRC-000067,DOI:10.1016/B978-0-444-64012-3.00024-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003364,source,SRC-000068,PMID:31334360,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003365,source,SRC-000068,DOI:10.4103/bc.bc_7_19,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003366,source,SRC-000069,PMID:30790585,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003367,source,SRC-000069,DOI:10.1016/j.bbr.2019.02.031,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003368,source,SRC-000070,PMID:40988712,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003369,source,SRC-000070,DOI:10.1017/jns.2025.10033,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003370,source,SRC-000071,PMID:33805772,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003371,source,SRC-000071,DOI:10.3390/ijms22062929,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003372,source,SRC-000072,PMID:35492261,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003373,source,SRC-000072,DOI:10.1136/gpsych-2021-100700,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003374,source,SRC-000073,PMID:34338974,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003375,source,SRC-000073,DOI:10.1007/s11011-021-00788-3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003376,source,SRC-000074,PMID:40284217,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003377,source,SRC-000074,DOI:10.3390/nu17081353,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003378,source,SRC-000075,PMID:33013262,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003379,source,SRC-000075,DOI:10.17179/excli2020-2487,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003380,source,SRC-000076,PMID:27642708,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003381,source,SRC-000076,DOI:10.1002/jnr.23893,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003382,source,SRC-000077,PMID:36771424,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003383,source,SRC-000077,DOI:10.3390/nu15030718,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003384,source,SRC-000078,PMID:34441704,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003385,source,SRC-000078,DOI:10.3390/foods10081927,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003386,source,SRC-000079,PMID:32006377,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003387,source,SRC-000079,DOI:10.1007/978-3-030-30402-7_23,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003388,source,SRC-000080,PMID:40857932,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003389,source,SRC-000080,DOI:10.1016/j.redox.2025.103837,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003390,source,SRC-000081,PMID:34134777,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003391,source,SRC-000081,DOI:10.1186/s13229-021-00451-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003392,source,SRC-000082,PMID:27071786,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003393,source,SRC-000082,DOI:10.2174/1871527315666160413122525,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003394,source,SRC-000083,PMID:36913130,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003395,source,SRC-000083,DOI:10.1007/s40263-023-00993-x,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003396,source,SRC-000084,PMID:38296815,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003397,source,SRC-000084,DOI:10.1080/14728214.2024.2313650,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003398,source,SRC-000085,PMID:40175519,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003399,source,SRC-000085,DOI:10.1038/s41380-025-02967-5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003400,source,SRC-000086,PMID:31659946,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003401,source,SRC-000086,DOI:10.1017/S1092852919001603,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003402,source,SRC-000087,PMID:36427174,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003403,source,SRC-000087,DOI:10.1007/s10803-022-05784-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003404,source,SRC-000088,PMID:31790820,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003405,source,SRC-000088,DOI:10.1016/j.phrs.2019.104579,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003406,source,SRC-000089,PMID:40686501,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003407,source,SRC-000089,DOI:10.3389/fncel.2025.1601366,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003408,source,SRC-000090,PMID:29468815,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003409,source,SRC-000090,DOI:10.1002/mnfr.201700965,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003410,source,SRC-000091,PMID:32347624,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003411,source,SRC-000091,DOI:10.1111/pcn.13016,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003412,source,SRC-000092,PMID:27029645,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003413,source,SRC-000092,DOI:10.1038/ncomms11173,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003414,source,SRC-000093,PMID:30184549,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003415,source,SRC-000093,DOI:10.1159/000492225,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003416,source,SRC-000094,PMID:32242086,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003417,source,SRC-000094,DOI:10.1038/s41598-020-62714-4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003418,source,SRC-000095,PMID:37755749,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003419,source,SRC-000095,DOI:10.3390/toxics11090739,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003420,source,SRC-000096,PMID:27071792,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003421,source,SRC-000096,DOI:10.2174/1871527315666160413120414,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003422,source,SRC-000097,PMID:37147047,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003423,source,SRC-000097,DOI:10.1016/j.chc.2022.08.004,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003424,source,SRC-000098,PMID:34442428,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003425,source,SRC-000098,DOI:10.3390/jpm11080784,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003426,source,SRC-000099,PMID:26889605,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003427,source,SRC-000099,DOI:10.1089/cap.2015.0159,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003428,source,SRC-000100,PMID:35631176,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003429,source,SRC-000100,DOI:10.3390/nu14102035,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003430,source,SRC-000101,PMID:26799654,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003431,source,SRC-000101,DOI:10.1371/journal.pone.0146797,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003432,source,SRC-000102,PMID:27105341,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003433,source,SRC-000102,DOI:10.1089/cap.2016.0038,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003434,source,SRC-000103,PMID:20804367,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003435,source,SRC-000103,DOI:10.1089/acm.2009.0177,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003436,source,SRC-000104,PMID:33426516,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003437,source,SRC-000104,DOI:10.1016/j.ebr.2020.100419,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003438,source,SRC-000105,PMID:23806313,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003439,source,SRC-000105,DOI:10.1016/j.chc.2013.03.002,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003440,source,SRC-000106,PMID:25019065,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003441,source,SRC-000106,DOI:10.3389/fped.2014.00066,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003442,source,SRC-000107,PMID:40581607,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003443,source,SRC-000107,DOI:10.1093/nutrit/nuaf085,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003444,source,SRC-000108,PMID:33493659,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003445,source,SRC-000108,DOI:10.1016/j.phrs.2021.105437,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003446,source,SRC-000109,PMID:34517051,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003447,source,SRC-000109,DOI:10.1016/j.biochi.2021.09.006,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003448,source,SRC-000110,PMID:28884333,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003449,source,SRC-000110,DOI:10.1007/s00394-017-1528-6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003450,source,SRC-000111,PMID:25901707,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003451,source,SRC-000111,DOI:10.1001/journalofethics.2015.17.4.sect1-1504,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003452,source,SRC-000112,PMID:35105663,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003453,source,SRC-000112,DOI:10.1101/mcs.a006179,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003454,source,SRC-000113,PMID:28438367,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003455,source,SRC-000113,DOI:10.1016/j.braindev.2017.03.029,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003456,source,SRC-000114,PMID:24224089,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003457,source,SRC-000114,DOI:10.1155/2013/609705,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003458,source,SRC-000115,PMID:28538514,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003459,source,SRC-000115,DOI:10.1097/MPH.0000000000000857,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003460,source,SRC-000116,PMID:29483858,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003461,source,SRC-000116,DOI:10.3389/fnins.2018.00019,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003462,source,SRC-000117,PMID:30618645,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003463,source,SRC-000117,DOI:10.3389/fncel.2018.00503,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003464,source,SRC-000118,PMID:25325786,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003465,source,SRC-000118,DOI:10.1089/cap.2014.0023,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003466,source,SRC-000119,PMID:25957927,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003467,source,SRC-000119,DOI:10.1016/j.neubiorev.2015.04.015,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003468,source,SRC-000120,PMID:32900213,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003469,source,SRC-000120,DOI:10.1177/0004867420952540,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003470,source,SRC-000121,PMID:37377100,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003471,source,SRC-000121,DOI:10.1177/15353702231179924,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003472,source,SRC-000122,PMID:35029811,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003473,source,SRC-000122,DOI:10.1007/s13311-022-01183-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003474,source,SRC-000123,PMID:35316513,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003475,source,SRC-000123,DOI:10.1007/s40263-022-00907-3,legacy_v0.1,2026-04-24T17:07:31+00:00
